"date","fisYr","ticker","compName","totalRev","country","cmnShrTraded","totalMktVal","industry","bidLow","askHigh","holdingPeriodReturn","avgPrc","avgShOut","avgShVol","ceoName","ceoStart","ceoEnd","ceoComp1","ceoComp2","ceoSalPctChg","ceoShares","ceoGender","ceoChg"
2009-03-31,2009,"SCSC","SCANSOURCE INC",1406.733,"USA",11069632,492.8717,"5045",14.02,19.85,"0.170762",17.7233333333333,26447.6666666667,38360.3333333333,"Michael L. Baur","12/01/1992",NA,3405.539,2780.353,7.143,562.374,"MALE",NA
2009-06-30,2009,"SCSC","SCANSOURCE INC",1847.969,"USA",13985173,651.3983,"5045",24.36,27.15,"-0.008892",24.65,26540,48228.3333333333,"Michael L. Baur","12/01/1992",NA,3405.539,2780.353,7.143,562.374,"MALE",NA
2009-09-30,2010,"SCSC","SCANSOURCE INC",488.423,"USA",12581960,752.4341,"5045",27.43,31.03,"0.011790",28.28,26568,43956.3333333333,"Michael L. Baur","12/01/1992",NA,3529.9,2851.123,0,126.15,"MALE",NA
2009-12-31,2010,"SCSC","SCANSOURCE INC",1036.535,"USA",9759782,709.953,"5045",23.78,26.79,"0.147400",25.12,26600,34522,"Michael L. Baur","12/01/1992",NA,3529.9,2851.123,0,126.15,"MALE",NA
2010-03-31,2010,"SCSC","SCANSOURCE INC",1532.637,"USA",9236247,766.8719,"5045",27.02,30.35,"0.106923",27.68,26615.3333333333,32411.3333333333,"Michael L. Baur","12/01/1992",NA,3529.9,2851.123,0,126.15,"MALE",NA
2010-06-30,2010,"SCSC","SCANSOURCE INC",2114.979,"USA",10159141,665.7058,"5045",23.17,26.25,"-0.032971",26.19,26732.6666666667,35708.6666666667,"Michael L. Baur","12/01/1992",NA,3529.9,2851.123,0,126.15,"MALE",NA
2010-09-30,2011,"SCSC","SCANSOURCE INC",634.53,"USA",5826118,741.3238,"5045",26.19,28.69,"0.111378",26.76,26713.3333333333,20620,"Michael L. Baur","12/01/1992",NA,5104.464,3775.471,7.077,126.15,"MALE",NA
2010-12-31,2011,"SCSC","SCANSOURCE INC",1318.175,"USA",7213972,857.8548,"5045",30.44,33.24,"0.093589",30.3366666666667,26836.3333333333,25226.3333333333,"Michael L. Baur","12/01/1992",NA,5104.464,3775.471,7.077,126.15,"MALE",NA
2011-03-31,2011,"SCSC","SCANSOURCE INC",1931.641,"USA",6606209,1025.2361,"5045",34.31,37.99,"0.039967",36.91,26923.6666666667,23260,"Michael L. Baur","12/01/1992",NA,5104.464,3775.471,7.077,126.15,"MALE",NA
2011-06-30,2011,"SCSC","SCANSOURCE INC",2666.531,"USA",6188377,1016.0828,"5045",32.26,37.48,"0.057861",36.22,27034,21769,"Michael L. Baur","12/01/1992",NA,5104.464,3775.471,7.077,126.15,"MALE",NA
2011-09-30,2012,"SCSC","SCANSOURCE INC",770.259,"USA",8518310,803.2339,"5045",27.99,30.85,"-0.044911",32.4866666666667,27138.3333333333,29984,"Michael L. Baur","12/01/1992",NA,3585.67,4361.18,0,101.783,"MALE",NA
2012-12-31,2013,"SCSC","SCANSOURCE INC",1481.32,"USA",6721329,884.0638,"5045",29.46,31.77,"0.075127",30.19,27709,22430,"Michael L. Baur","12/01/1992",NA,1529.35,3125.658,-0.383,101.783,"MALE",NA
2013-09-30,2014,"SCSC","SCANSOURCE INC",731.904,"USA",7363243,971.6331,"5045",31.03,34.73,"0.116527",33.7266666666667,28044,25820.6666666667,"Michael L. Baur","12/01/1992",NA,2393.068,4221.683,0,57.283,"MALE",NA
2013-12-31,2014,"SCSC","SCANSOURCE INC",1472.522,"USA",8728856,1208.067,"5045",40.55,43.1,"0.010479",40.96,28248.6666666667,30275,"Michael L. Baur","12/01/1992",NA,2393.068,4221.683,0,57.283,"MALE",NA
2014-03-31,2014,"SCSC","SCANSOURCE INC",2155.52,"USA",9464761,1162.475,"5045",38.09,40.77,"0.038462",39.19,28497,31532.3333333333,"Michael L. Baur","12/01/1992",NA,2393.068,4221.683,0,57.283,"MALE",NA
2014-06-30,2014,"SCSC","SCANSOURCE INC",2913.634,"USA",6778530,1086.7651,"5045",36.22,38.34,"0.026415",37.8633333333333,28523.3333333333,22608,"Michael L. Baur","12/01/1992",NA,2393.068,4221.683,0,57.283,"MALE",NA
2014-09-30,2015,"SCSC","SCANSOURCE INC",791.72,"USA",5959407,987.5791,"5045",34.59,39.28,"-0.102956",36.32,28543.6666666667,19893.6666666667,"Michael L. Baur","12/01/1992",NA,5080.173,3407.912,6.25,15.283,"MALE",NA
2014-12-31,2015,"SCSC","SCANSOURCE INC",1598.738,"USA",8801067,1150.9454,"5045",37.88,42.15,"0.033453",39.0666666666667,28587,29354,"Michael L. Baur","12/01/1992",NA,5080.173,3407.912,6.25,15.283,"MALE",NA
2015-03-31,2015,"SCSC","SCANSOURCE INC",2361.941,"USA",7075468,1162.3868,"5045",36.46,40.95,"0.117987",37.1633333333333,28638.3333333333,23594,"Michael L. Baur","12/01/1992",NA,5080.173,3407.912,6.25,15.283,"MALE",NA
2015-06-30,2015,"SCSC","SCANSOURCE INC",3218.626,"USA",6009573,1073.8248,"5045",38.06,39.79,"-0.021594",38.9366666666667,28484.6666666667,20033.6666666667,"Michael L. Baur","12/01/1992",NA,5080.173,3407.912,6.25,15.283,"MALE",NA
2015-09-30,2016,"SCSC","SCANSOURCE INC",870.829,"USA",10331263,960.1859,"5045",34.59,36.63,"-0.071728",37.1633333333333,27635.6666666667,34446,"Michael L. Baur","12/01/1992",NA,2635.558,3439.87,0,12.807,"MALE",NA
2015-12-31,2016,"SCSC","SCANSOURCE INC",1864.35,"USA",10803927,851.2846,"5045",32.22,38.31,"-0.161374",35.05,26649.6666666667,36032,"Michael L. Baur","12/01/1992",NA,2635.558,3439.87,0,12.807,"MALE",NA
2016-03-31,2016,"SCSC","SCANSOURCE INC",2662.754,"USA",10580876,1036.1508,"5045",38.19,40.38,"0.079968",36.3833333333333,26098.6666666667,35271.3333333333,"Michael L. Baur","12/01/1992",NA,2635.558,3439.87,0,12.807,"MALE",NA
2016-06-30,2016,"SCSC","SCANSOURCE INC",3540.226,"USA",10384358,950.5727,"5045",35.65,39.08,"-0.033090",38.7233333333333,25646.3333333333,34649.3333333333,"Michael L. Baur","12/01/1992",NA,2635.558,3439.87,0,12.807,"MALE",NA
2016-09-30,2017,"SCSC","SCANSOURCE INC",932.566,"USA",8505855,917.975,"5045",34.42,36.5,"0.066940",37.2466666666667,25466.6666666667,28407.3333333333,"Michael L. Baur","12/01/1992",NA,4083.828,3415.245,0,21.509,"MALE",NA
2017-03-31,2017,"SCSC","SCANSOURCE INC",2650.895,"USA",8417246,993.5745,"5045",38.8,41.45,"-0.024845",39.6833333333333,25272,28070,"Michael L. Baur","12/01/1992",NA,4083.828,3415.245,0,21.509,"MALE",NA
2017-06-30,2017,"SCSC","SCANSOURCE INC",3568.186,"USA",5804852,1024.9096,"5045",38.1,40.3,"0.060526",39.2666666666667,25353.3333333333,19361,"Michael L. Baur","12/01/1992",NA,4083.828,3415.245,0,21.509,"MALE",NA
2018-12-31,2019,"SCSC","SCANSOURCE INC",2018.921,"USA",7202100,883.6348,"5045",32.53,39.35,"-0.096215",37.1,25642.3333333333,28834.3333333333,"Michael L. Baur","12/01/1992",NA,3540.996,3859.192,0,94.891,"MALE",NA
2019-09-30,2020,"SCSC","SCANSOURCE INC",842.701,"USA",8238901,771.1126,"5045",26.92,31.55,"0.081033",30.92,25241,27563.6666666667,"Michael L. Baur","12/01/1992",NA,3442.451,3442.451,0,68.231,"MALE",NA
2019-12-31,2020,"SCSC","SCANSOURCE INC",1666.7,"USA",8077596,936.5347,"5045",35.15,38.68,"0.043196",34.89,25284.6666666667,27350.3333333333,"Michael L. Baur","12/01/1992",NA,3442.451,3442.451,0,68.231,"MALE",NA
2020-03-31,2020,"SCSC","SCANSOURCE INC",2411.284,"USA",8879758,542.1509,"5045",14.56,29.22,"-0.247626",28.2366666666667,25346,29401.6666666667,"Michael L. Baur","12/01/1992",NA,3442.451,3442.451,0,68.231,"MALE",NA
2020-06-30,2020,"SCSC","SCANSOURCE INC",3047.734,"USA",8125298,610.9465,"5045",22.41,28.31,"-0.022718",24.8866666666667,25355.3333333333,27072.3333333333,"Michael L. Baur","12/01/1992",NA,3442.451,3442.451,0,68.231,"MALE",NA
2008-07-31,2008,"SCVL","SHOE CARNIVAL INC",320.599,"USA",6170714,193.0707,"5661",11.52,15.9,"0.297710",13.8966666666667,12614.6666666667,20612.6666666667,"Clifton E. Sifford","10/27/2012",NA,822.212,822.212,0.204,103.501,"MALE",NA
2008-10-31,2008,"SCVL","SHOE CARNIVAL INC",490.662,"USA",7455587,178.2352,"5661",10.31,16.41,"-0.144689",15.57,12659.6666666667,25036,"Clifton E. Sifford","10/27/2012",NA,822.212,822.212,0.204,103.501,"MALE",NA
2009-04-30,2009,"SCVL","SHOE CARNIVAL INC",167.269,"USA",2078367,150.6239,"5661",9.88,11.81,"0.126570",9.62,12918.3333333333,7477,"Clifton E. Sifford","10/27/2012",NA,660.935,753.419,0,62.683333,"MALE",NA
2009-07-31,2009,"SCVL","SHOE CARNIVAL INC",320.109,"USA",2645822,161.6125,"5661",11.91,12.9,"0.047779",11.6866666666667,12921.3333333333,9264.66666666667,"Clifton E. Sifford","10/27/2012",NA,660.935,753.419,0,62.683333,"MALE",NA
2010-04-30,2010,"SCVL","SHOE CARNIVAL INC",189.457,"USA",3755651,364.4758,"5661",22.59,28.48,"0.209974",22.9166666666667,13081,13164,"Clifton E. Sifford","10/27/2012",NA,1070.757,1070.757,3.529,67.896,"MALE",NA
2011-01-31,2010,"SCVL","SHOE CARNIVAL INC",739.189,"USA",4171868,326.6753,"5661",24.45,27.32,"-0.083333",26.4966666666667,13197.6666666667,14555,"Clifton E. Sifford","10/27/2012",NA,1070.757,1070.757,3.529,67.896,"MALE",NA
2011-10-31,2011,"SCVL","SHOE CARNIVAL INC",580.594,"USA",4948797,364.4307,"5661",22.36,28.07,"0.156356",25.4,13300,17458.3333333333,"Clifton E. Sifford","10/27/2012",NA,996.672,1398.019,4.545,83.106,"MALE",NA
2012-01-31,2011,"SCVL","SHOE CARNIVAL INC",762.534,"USA",4328564,338.5245,"5661",23.45,25.76,"-0.016342",24.92,13366.3333333333,15381,"Clifton E. Sifford","10/27/2012",NA,996.672,1398.019,4.545,83.106,"MALE",NA
2012-04-30,2012,"SCVL","SHOE CARNIVAL INC",222.613,"USA",7051958.5,396.6732,"5661",19.44,32.56,"-0.094972",25.9466666666667,15729,16597.6666666667,"Clifton E. Sifford","10/27/2012",NA,2182.416,2182.416,7.776,163.28,"MALE",NA
2012-07-31,2012,"SCVL","SHOE CARNIVAL INC",404.82,"USA",5096213,454.3008,"5661",21.68,23.37,"0.033039",21.6233333333333,20424.3333333333,17839.6666666667,"Clifton E. Sifford","10/27/2012",NA,2182.416,2182.416,7.776,163.28,"MALE",NA
2012-10-31,2012,"SCVL","SHOE CARNIVAL INC",649.254,"USA",5724741,477.8171,"5661",22.58,24.25,"-0.004250",22.97,20452.3333333333,19616,"Clifton E. Sifford","10/27/2012",NA,2182.416,2182.416,7.776,163.28,"MALE",NA
2013-01-31,2012,"SCVL","SHOE CARNIVAL INC",854.998,"USA",6650270,416.3803,"5661",19.81,21.2,"-0.000976",21.0233333333333,20430,21978,"Clifton E. Sifford","10/27/2012",NA,2182.416,2182.416,7.776,163.28,"MALE",NA
2013-04-30,2013,"SCVL","SHOE CARNIVAL INC",232.287,"USA",4798902,426.3276,"5661",19.73,21.07,"0.022016",20.2333333333333,20384.6666666667,16605,"Clifton E. Sifford","10/27/2012",NA,1424.339,1424.339,15.788,182.332,"MALE",NA
2013-07-31,2013,"SCVL","SHOE CARNIVAL INC",448.704,"USA",3602129,547.2879,"5661",23.73,27.13,"0.114952",25,20469,12654,"Clifton E. Sifford","10/27/2012",NA,1424.339,1424.339,15.788,182.332,"MALE",NA
2013-10-31,2013,"SCVL","SHOE CARNIVAL INC",684.474,"USA",3805127,532.5871,"5661",25.85,27.79,"-0.035542",26.13,20490,13350,"Clifton E. Sifford","10/27/2012",NA,1424.339,1424.339,15.788,182.332,"MALE",NA
2014-01-31,2013,"SCVL","SHOE CARNIVAL INC",884.785,"USA",3536686,505.9054,"5661",23.93,29.38,"-0.146501",27.5466666666667,20488.6666666667,11978,"Clifton E. Sifford","10/27/2012",NA,1424.339,1424.339,15.788,182.332,"MALE",NA
2014-04-30,2014,"SCVL","SHOE CARNIVAL INC",235.77,"USA",4123524,472.1713,"5661",21.83,23.26,"-0.006076",23.9066666666667,20548.3333333333,13773.6666666667,"Clifton E. Sifford","10/27/2012",NA,1526.149,1526.149,0.167,213.428,"MALE",NA
2014-07-31,2014,"SCVL","SHOE CARNIVAL INC",457.843,"USA",5188430,365.3806,"5661",17.8,20.99,"-0.135109",19.05,20571,17304.3333333333,"Clifton E. Sifford","10/27/2012",NA,1526.149,1526.149,0.167,213.428,"MALE",NA
2014-10-31,2014,"SCVL","SHOE CARNIVAL INC",712.53,"USA",5293884,373.2624,"5661",17.04,18.91,"0.036496",19.2466666666667,20446.6666666667,17662.6666666667,"Clifton E. Sifford","10/27/2012",NA,1526.149,1526.149,0.167,213.428,"MALE",NA
2015-04-30,2015,"SCVL","SHOE CARNIVAL INC",252.767,"USA",5211067,534.7589,"5661",26.11,29.08,"-0.111073",26.6966666666667,20355,17392.6666666667,"Clifton E. Sifford","10/27/2012",NA,1552.866,1552.866,0,247.701,"MALE",NA
2015-07-31,2015,"SCVL","SHOE CARNIVAL INC",480.589,"USA",5240590,579.2509,"5661",27.22,29.39,"-0.016805",28.27,20475.3333333333,17490,"Clifton E. Sifford","10/27/2012",NA,1552.866,1552.866,0,247.701,"MALE",NA
2016-10-31,2016,"SCVL","SHOE CARNIVAL INC",766.901,"USA",10455203,467.3661,"5661",25.01,27.24,"-0.048387",27.23,18689,34878,"Clifton E. Sifford","10/27/2012",NA,1736.726,1736.726,8.696,268.351,"MALE",NA
2017-01-31,2016,"SCVL","SHOE CARNIVAL INC",1001.102,"USA",8587629,463.712,"5661",23.99,28.05,"-0.049666",26.22,18326.3333333333,28692.3333333333,"Clifton E. Sifford","10/27/2012",NA,1736.726,1736.726,8.696,268.351,"MALE",NA
2017-07-31,2017,"SCVL","SHOE CARNIVAL INC",488.453,"USA",10797132,310.7669,"5661",17.61,20.65,"-0.125479",19.8633333333333,17178.3333333333,36025.6666666667,"Clifton E. Sifford","10/27/2012",NA,1309.585,1309.585,8,238.148,"MALE",NA
2017-10-31,2017,"SCVL","SHOE CARNIVAL INC",775.922,"USA",16427827,318.189,"5661",18.77,22.71,"-0.161305",20.4166666666667,16997.3333333333,54834.6666666667,"Clifton E. Sifford","10/27/2012",NA,1309.585,1309.585,8,238.148,"MALE",NA
2018-01-31,2017,"SCVL","SHOE CARNIVAL INC",1019.154,"USA",20215158,387.239,"5661",22.85,27.03,"-0.142991",25.46,16952,67852,"Clifton E. Sifford","10/27/2012",NA,1309.585,1309.585,8,238.148,"MALE",NA
2018-04-30,2018,"SCVL","SHOE CARNIVAL INC",257.445,"USA",16606559,391.7721,"5661",22.52,24.75,"0.027101",23.8433333333333,16499.3333333333,55576.6666666667,"Clifton E. Sifford","10/27/2012",NA,2583.675,2583.675,3,173.49,"MALE",NA
2018-07-31,2018,"SCVL","SHOE CARNIVAL INC",525.811,"USA",14616760,504.7119,"5661",31.17,34.57,"-0.030817",32.01,16077,48716.6666666667,"Clifton E. Sifford","10/27/2012",NA,2583.675,2583.675,3,173.49,"MALE",NA
2018-10-31,2018,"SCVL","SHOE CARNIVAL INC",794.992,"USA",22638391,634.1661,"5661",36.41,41.33,"0.060000",41.23,16089,75410.6666666667,"Clifton E. Sifford","10/27/2012",NA,2583.675,2583.675,3,173.49,"MALE",NA
2019-01-31,2018,"SCVL","SHOE CARNIVAL INC",1029.65,"USA",24924037,567.03,"5661",34.73,41.14,"0.102954",36.1066666666667,15434,83035.3333333333,"Clifton E. Sifford","10/27/2012",NA,2583.675,2583.675,3,173.49,"MALE",NA
2019-04-30,2019,"SCVL","SHOE CARNIVAL INC",253.81,"USA",29970091,523.9167,"5661",31.37,37.87,"0.050250",35.9433333333333,15160.6666666667,100018,"Clifton E. Sifford","10/27/2012",NA,2424.468,2424.468,2.985,188.809,"MALE",NA
2019-07-31,2019,"SCVL","SHOE CARNIVAL INC",522.031,"USA",24696131,373.2383,"5661",25.38,28.79,"-0.077355",26.2233333333333,14691,81967.6666666667,"Clifton E. Sifford","10/27/2012",NA,2424.468,2424.468,2.985,188.809,"MALE",NA
2019-10-31,2019,"SCVL","SHOE CARNIVAL INC",796.676,"USA",17325960,470.9329,"5661",31.31,34.53,"0.026689",32.1133333333333,14683.3333333333,57450.3333333333,"Clifton E. Sifford","10/27/2012",NA,2424.468,2424.468,2.985,188.809,"MALE",NA
2020-01-31,2019,"SCVL","SHOE CARNIVAL INC",1036.551,"USA",13286479,502.3269,"5661",35.86,39.1,"-0.035810",36.2133333333333,14131.3333333333,44264.6666666667,"Clifton E. Sifford","10/27/2012",NA,2424.468,2424.468,2.985,188.809,"MALE",NA
2008-06-30,2008,"SENEA","SENECA FOODS CORP",216.713,"USA",201626,159.7289,"2033",-20.8,21.82,"-0.002392",20.75,4830.33333333333,648.333333333333,"Kraig H. Kayser","01/01/1993","09/30/2020",694.251,694.251,4.235,395.016,"MALE",FALSE
2008-09-30,2008,"SENEA","SENECA FOODS CORP",532.131,"USA",123559,148.7208,"2033",19.08,21.39,"-0.062408",20.1433333333333,4831,384.333333333333,"Kraig H. Kayser","01/01/1993","09/30/2020",694.251,694.251,4.235,395.016,"MALE",FALSE
2008-12-31,2008,"SENEA","SENECA FOODS CORP",995.453,"USA",279695,166.2662,"2033",16.05,20.7001,"0.170158",7.37336666666667,4831,922.666666666667,"Kraig H. Kayser","01/01/1993","09/30/2020",694.251,694.251,4.235,395.016,"MALE",FALSE
2009-03-31,2008,"SENEA","SENECA FOODS CORP",1280.684,"USA",181597,158.0915,"2033",19,22.25,"-0.054422",21.1166666666667,4831,643.666666666667,"Kraig H. Kayser","01/01/1993","09/30/2020",694.251,694.251,4.235,395.016,"MALE",FALSE
2009-06-30,2009,"SENEA","SENECA FOODS CORP",230.528,"USA",1365966,354.973,"2033",24.22,33.45,"0.309048",27.71,4823.66666666667,4662.66666666667,"Kraig H. Kayser","01/01/1993","09/30/2020",716.096,716.096,3.167,392.022,"MALE",FALSE
2009-09-30,2009,"SENEA","SENECA FOODS CORP",553.733,"USA",6174586,291.4651,"2033",25.73,28.77,"0.026986",26.5633333333333,8446.66666666667,21221.6666666667,"Kraig H. Kayser","01/01/1993","09/30/2020",716.096,716.096,3.167,392.022,"MALE",FALSE
2009-12-31,2009,"SENEA","SENECA FOODS CORP",1000.76,"USA",2868991,254.8925,"2033",22.88,24.95,"0.009302",25.07,8462,10048.6666666667,"Kraig H. Kayser","01/01/1993","09/30/2020",716.096,716.096,3.167,392.022,"MALE",FALSE
2010-03-31,2009,"SENEA","SENECA FOODS CORP",1280.11,"USA",2246260,314.001,"2033",27.48,30.1,"0.113576",27.4233333333333,8492.33333333333,7869.66666666667,"Kraig H. Kayser","01/01/1993","09/30/2020",716.096,716.096,3.167,392.022,"MALE",FALSE
2010-06-30,2010,"SENEA","SENECA FOODS CORP",219.942,"USA",1678926,379.8795,"2033",30.03,32.68,"0.095044",31.52,8870.66666666667,6164.33333333333,"Kraig H. Kayser","01/01/1993","09/30/2020",493.101,493.101,3.096,397.88,"MALE",FALSE
2010-09-30,2010,"SENEA","SENECA FOODS CORP",495.39,"USA",2112120,307.3442,"2033",23.89,26.19,"0.049279",27.2433333333333,9573,7574.66666666667,"Kraig H. Kayser","01/01/1993","09/30/2020",493.101,493.101,3.096,397.88,"MALE",FALSE
2010-12-31,2010,"SENEA","SENECA FOODS CORP",941.64,"USA",4737030,318.2483,"2033",23.61,28.57,"0.134090",24.6233333333333,9578,16536.3333333333,"Kraig H. Kayser","01/01/1993","09/30/2020",493.101,493.101,3.096,397.88,"MALE",FALSE
2011-03-31,2010,"SENEA","SENECA FOODS CORP",1194.612,"USA",2100442,350.0649,"2033",27.09,29.87,"0.061856",28.6,9594.66666666667,7535.66666666667,"Kraig H. Kayser","01/01/1993","09/30/2020",493.101,493.101,3.096,397.88,"MALE",FALSE
2011-06-30,2011,"SENEA","SENECA FOODS CORP",257.836,"USA",1879743,298.2299,"2033",23,25.58,"-0.067444",26.99,9608,6785.33333333333,"Kraig H. Kayser","01/01/1993","09/30/2020",633.86,633.86,3.019,393.395,"MALE",FALSE
2011-09-30,2011,"SENEA","SENECA FOODS CORP",540.525,"USA",2858387,231.8157,"2033",19.27,23.19,"-0.154208",23.0366666666667,9613,10124,"Kraig H. Kayser","01/01/1993","09/30/2020",633.86,633.86,3.019,393.395,"MALE",FALSE
2012-12-31,2012,"SENEA","SENECA FOODS CORP",1001.375,"USA",1640494,327.5674,"2033",29.43,32.65,"-0.018722",29.9883333333333,8706.33333333333,5770,"Kraig H. Kayser","01/01/1993","09/30/2020",626.869,626.869,3,393.513,"MALE",FALSE
2013-09-30,2013,"SENEA","SENECA FOODS CORP",568.755,"USA",1170202,326.1568,"2033",27.8,30.8,"0.021038",31.57,8726.33333333333,4289,"Kraig H. Kayser","01/01/1993","09/30/2020",624.39,624.39,8.617,379.406,"MALE",FALSE
2013-12-31,2013,"SENEA","SENECA FOODS CORP",1046.449,"USA",1718721,341.9382,"2033",30.04,33.67,"0.017874",30.8466666666667,8730,6050.33333333333,"Kraig H. Kayser","01/01/1993","09/30/2020",624.39,624.39,8.617,379.406,"MALE",FALSE
2014-03-31,2013,"SENEA","SENECA FOODS CORP",1340.208,"USA",1211823,339.6184,"2033",29.85,31.86,"0.039630",30.2766666666667,8730.66666666667,4044.66666666667,"Kraig H. Kayser","01/01/1993","09/30/2020",624.39,624.39,8.617,379.406,"MALE",FALSE
2014-06-30,2014,"SENEA","SENECA FOODS CORP",240.043,"USA",1360810,331.4153,"2033",29.61,32.53,"0.002621",29.84,8752.66666666667,4540.33333333333,"Kraig H. Kayser","01/01/1993","09/30/2020",586.775,586.775,3.36,420.096,"MALE",FALSE
2014-09-30,2014,"SENEA","SENECA FOODS CORP",552.204,"USA",982152,310.7942,"2033",28.6,30.67,"-0.052038",29.13,8763,3290.33333333333,"Kraig H. Kayser","01/01/1993","09/30/2020",586.775,586.775,3.36,420.096,"MALE",FALSE
2014-12-31,2014,"SENEA","SENECA FOODS CORP",1008.411,"USA",1318160,300.4551,"2033",25.41,27.99,"-0.000739",26.9866666666667,8717,4394,"Kraig H. Kayser","01/01/1993","09/30/2020",586.775,586.775,3.36,420.096,"MALE",FALSE
2015-03-31,2014,"SENEA","SENECA FOODS CORP",1286.35,"USA",2059677,299.2501,"2033",26.04,29.87,"0.102441",27.5766666666667,8453.33333333333,6865.66666666667,"Kraig H. Kayser","01/01/1993","09/30/2020",586.775,586.775,3.36,420.096,"MALE",FALSE
2015-06-30,2015,"SENEA","SENECA FOODS CORP",226.258,"USA",1161777,283.9141,"2033",27.59,29.21,"-0.015248",28.2633333333333,7936,3873,"Kraig H. Kayser","01/01/1993","09/30/2020",954.709,954.709,1.64,536.278,"MALE",FALSE
2015-09-30,2015,"SENEA","SENECA FOODS CORP",539.46,"USA",1788944,272.134,"2033",26.23,29.88,"-0.106174",28.34,7944.66666666667,5964.33333333333,"Kraig H. Kayser","01/01/1993","09/30/2020",954.709,954.709,1.64,536.278,"MALE",FALSE
2015-12-31,2015,"SENEA","SENECA FOODS CORP",971.658,"USA",1238155,292.0919,"2033",27,30.15,"0.052288",28.5666666666667,7916.66666666667,4140.66666666667,"Kraig H. Kayser","01/01/1993","09/30/2020",954.709,954.709,1.64,536.278,"MALE",FALSE
2016-03-31,2015,"SENEA","SENECA FOODS CORP",1275.36,"USA",2146949,347.5361,"2033",32.13,35.37,"0.044498",31.8766666666667,7910,7156.66666666667,"Kraig H. Kayser","01/01/1993","09/30/2020",954.709,954.709,1.64,536.278,"MALE",FALSE
2016-06-30,2016,"SENEA","SENECA FOODS CORP",252.614,"USA",2427510,355.9599,"2033",31.63,36.21,"0.159833",33.34,7918,8091.66666666667,"Kraig H. Kayser","01/01/1993","09/30/2020",643.794,643.794,2.858,535.374,"MALE",FALSE
2016-09-30,2016,"SENEA","SENECA FOODS CORP",609.861,"USA",2764112,291.6801,"2033",27.95,30.46,"-0.042712",32.3033333333333,7897.66666666667,9216.33333333333,"Kraig H. Kayser","01/01/1993","09/30/2020",643.794,643.794,2.858,535.374,"MALE",FALSE
2017-03-31,2016,"SENEA","SENECA FOODS CORP",1245.681,"USA",1832880,357.558,"2033",34.6,38.9,"-0.038615",36.5,7882,6121.33333333333,"Kraig H. Kayser","01/01/1993","09/30/2020",643.794,643.794,2.858,535.374,"MALE",FALSE
2017-06-30,2017,"SENEA","SENECA FOODS CORP",241.175,"USA",1392726,315.5203,"2033",30.35,32.25,"0.008117",33.0166666666667,7931,4643.33333333333,"Kraig H. Kayser","01/01/1993","09/30/2020",628.947,628.947,3,394.592,"MALE",FALSE
2018-12-31,2018,"SENEA","SENECA FOODS CORP",936.991,"USA",1094217,272.5503,"2033",27.16,33.24,"-0.156857",31.1066666666667,7772,3700,"Kraig H. Kayser","01/01/1993","09/30/2020",647.785,647.785,3,396.469,"MALE",FALSE
2019-09-30,2019,"SENEA","SENECA FOODS CORP",634.927,"USA",1009424,288.1975,"2033",27.41,31.9,"0.134643",30.08,7576.33333333333,3398,"Kraig H. Kayser","01/01/1993","09/30/2020",647.126,647.126,0.281,396.642,"MALE",FALSE
2019-12-31,2019,"SENEA","SENECA FOODS CORP",1027.898,"USA",1299677,373.6746,"2033",37.7,41.09,"0.043223",38.4233333333333,7485.66666666667,4317.33333333333,"Kraig H. Kayser","01/01/1993","09/30/2020",647.126,647.126,0.281,396.642,"MALE",FALSE
2020-03-31,2019,"SENEA","SENECA FOODS CORP",1335.769,"USA",1678916,354.859,"2033",28.01,39.78,"0.145737",38.0166666666667,7407.33333333333,5526.33333333333,"Kraig H. Kayser","01/01/1993","09/30/2020",647.126,647.126,0.281,396.642,"MALE",FALSE
